AIG,BABA,FANG,FB,GS,IBM,Macy,Morgan_Stanley,MSFT,Sears,SP_500,TWTR,
0.000905715,-0.000458442,-0.00181954,-0.00100138,0.000413223,-0.000375869,-0.000480423,-0.000519481,0.000416927,0.0006035,-0.000338473,-0.00160342,
-0.000724506,-0.000917515,-0.000496812,-0.000375775,-0.00010329,0.000125305,0.000320307,0,-0.000208442,0,-2.4181e-05,0.00133636,
0,0.00018357,0.00231635,0.000250532,-0.000154955,-0.000250627,0,-0.000519751,-0.000625587,0,-0.000348272,-0.000534331,
0,-0.000826333,0.000165248,-0.000250532,0.000154955,-0.00056414,0.000960307,0,-0.00146123,0,-0.000348393,-0.000267272,
0.000543429,0.000459158,-0.00148822,0,0.000154931,-0.000125408,-0.000159987,0,-0.000417886,-0.000301705,9.67881e-05,-0.00240867,
-0.000724638,0.000550711,0.000496319,0,0,0.000689547,0.000479885,0.00103923,0.000626763,0,0.00034836,0.00240867,
0.00144875,-0.000826181,-0.000827335,0,-0.00118842,0.000626449,-0.00224144,-0.00181936,0.000417624,-0.000301796,-1.45126e-05,-0.000802246,
0.000180946,0.000183655,0.00347022,0,-0.000361972,-0.000375822,0.000160269,0.000260112,-0.000835422,0,-0.000391919,-0.00080289,
0.000361795,0.000367208,0,0.000125274,0.000103434,-0.000313293,0,0.000260044,-0.000208965,0,2.90363e-05,0.00107038,
-0.000542741,-0.000275394,0.00296492,-0.000125274,0,-0.000501473,0.000320461,0,0.000417886,-0.00151035,0.000227422,-0.000535045,
0,-0.000275469,0.00131492,0,-0.000103434,-0.00037627,-0.000480731,-0.000520156,0.000208877,0,9.67637e-06,-0.000535332,
0.000180946,0.000183655,-0.00115046,-0.000250595,-0.000103445,-0.000188188,0.000480731,0.000260112,0,0,-5.32212e-05,-0.000535619,
-0.000361925,-0.0004592,0,0.000501128,-5.17264e-05,0,-0.000320461,0.000260044,0.000417624,0,0.000203193,0.000267845,
0.000361925,-0.000367512,-0.00378944,0.000125243,0,-0.000125478,0.000160244,0.000259977,-0.000417624,0,-5.80509e-05,0.000535475,
-0.000542937,0,0.00181413,-0.000125243,0.000258605,0.00119141,-0.000641128,-0.000259977,0,0.000906481,-5.80543e-05,0.00026763,
0.000904732,-0.000275723,0,-0.00112789,0,-0.00150517,-0.00064154,0,0.000208834,0.00361773,-0.000164506,0.000535045,
-0.000904732,-0.00119568,0.00607805,-0.000501693,-0.000517277,-0.000125534,0.000160424,-0.000260044,0,-0.00120446,-2.41943e-05,0.000267415,
0,0.00257353,-0.00541918,0,0,0.00138,0,0,-0.000626632,0,-0.000183896,0,
-0.000362122,-0.000275419,0.0024669,0.000627077,-0.000310495,-0.00288764,-0.000481348,0.00077993,0.000835422,-0.000301341,-0.000198452,-0.00401876,
0.000362122,-0.00248219,0.000656814,-0.00163122,5.17558e-05,-6.28674e-05,-0.000321027,-0.000259909,0.000417449,-0.00211193,0.000125852,-0.00134318,
-0.000181045,0.000276103,0.00164015,0.000502197,-5.17558e-05,-0.000314396,-0.00032113,0,0.000208659,0,0.00017423,-0.000806777,
0,9.20175e-05,-0.00131191,-0.000879011,-0.000155284,6.28871e-05,-0.000481889,0,-0.000417362,0,-0.00016455,0,
-0.000181077,0.00018401,0.00262209,0.000376813,0,0.000125762,0.000321285,0,0,0.00421942,3.38802e-05,-0.00161551,
0,0.000183976,-0.00295034,0.000376671,0.000258792,-0.00018865,-0.00016063,0,0.000208703,-0.00210748,9.19547e-05,0.000808081,
0.000181077,0.000919371,0,0.000251036,0,0.00012577,0.00016063,0.00103923,0,-0.000904568,0.00012098,0.000807428,
0.000181045,0.000734889,0.000984414,-0.000627707,-0.000155267,-0.000314456,-0.00016063,-0.00103923,-0.000417449,-0.00150943,-0.000193575,-0.00188501,
-0.000362122,-9.18316e-05,-0.00295615,0.00025113,0.000103514,0.000251572,-0.000321337,0.000259909,0,0.00301659,-0.000111323,-0.000808952,
-0.000905879,-0.00119458,-0.000164487,-0.000502323,-0.0017612,-0.00119553,0.000803148,-0.000519886,-0.00146245,-0.00030125,-0.000789295,-0.00161987,
0.000181242,-0.00036785,0.000986518,0.000627865,0.00191645,0.000125913,0,0.000259977,0.000209052,-0.00241327,0.000135629,0.000540249,
0.000362384,0.000735565,-0.000986518,-0.000753485,-0.000103498,-0.000755715,0.000160552,0,0.0018795,0.0018105,-2.90617e-05,0,
0.000724375,0.000643175,-0.00197596,-0.000251288,-5.17531e-05,-0.000189018,-0.00032113,-0.000259977,-0.00104373,-0.00241473,0.000140457,-0.000540249,
-0.000905551,0.000183688,-0.000989446,0.000125652,-0.000103514,-0.000630318,0.000963082,0.000259977,0.000208834,0,-9.68607e-06,0.000270161,
0.000181176,0,0.00444482,-0.000251319,-0.00145033,-6.30537e-05,-0.00160565,-0.000259977,-0.000417711,-0.00120956,-0.000247027,-0.00135153,
0.000362253,0,-0.000328569,-0.000125683,-0.000570347,0.000189149,0.00128473,-0.000260044,0.000417711,0,-0.000106579,0,
0,-0.0018384,-0.00560226,-0.00138356,0.00181361,-0.000441404,-0.00128473,0.000260044,-0.00125366,0.000604961,-0.000300421,-0.000811798,
0.000543134,0.00101154,0.00494479,0.00226301,-0.00041425,0.000567483,0.000963701,0,0.00125366,0.000906755,0.000552318,0.00135263,
-0.000181012,-0.00119557,-0.00279905,-0.00150811,0,-0.000756716,0,0,-0.000208834,0,-0.000164694,-0.00162338,
0,0,-0.000824742,-0.00062905,-0.00139936,-0.000252366,-0.000481734,-0.000260044,-0.000208877,-0.00151172,-0.000305241,-0.00135483,
0,0.000827853,0.00313041,-0.000125857,-0.00046689,6.30975e-05,0.000481734,0,-0.000208921,-0.000908128,0.000343995,0.000542152,
-0.000543232,-0.00147221,-0.0021408,-0.000881446,0.000415024,6.30935e-05,-0.000963701,0,-0.000208965,0,-0.00015987,-0.00135593,
0,9.20768e-05,0,0,-0.000363136,0.000126175,0.000321337,0,0.000417886,0.00060551,-7.26767e-05,0.00108489,
0.000543232,-0.00092115,0.00016484,-0.000756144,0.000311268,-0.000567913,-0.000482044,-0.000780539,-0.000417886,0.000907578,-6.29908e-05,-0.000271113,
-0.001268,0.00165746,0.0016469,0.00125992,-0.000882177,0.000567913,0.000160707,-0.000520698,0.000417886,0,0.000426321,0.00216685,
-0.000543922,9.20006e-05,-0.00181174,-0.000125921,0.000103826,-0.000189268,0,0,0.000417711,0,-0.000101719,0,
0,-0.000276027,-0.000824606,-0.000503842,-5.19116e-05,0.00126111,-0.000160707,-0.000260451,-0.000835596,0,-0.000150176,0.000540979,
0.000362647,-0.00064436,0.00230719,0.00100743,-0.00041539,-0.000252096,0.000321388,-0.000260518,-0.00041806,-0.000907578,-0.000111435,-0.000540979,
-0.000181307,0,-0.00131774,-0.000503588,0.000830608,-0.00138766,-0.000482121,-0.000781963,-0.000418235,0,-8.23733e-05,-0.00216685,
0.000543823,-0.00073692,-0.00148454,-0.001134,-0.000882544,0.000126231,0.000160733,-0.00026079,0.000836295,0,-0.000111457,0.000271113,
0,-0.000460851,0.000330087,0.001134,0,0,0,0,-0.00146398,0,-0.000378077,0.000271039,
-0.00235871,-0.00156848,0.000494927,-0.000125937,-0.000155824,0.000189316,-0.000643087,-0.00130497,0.00188186,0,-0.000252131,0.000541859,
0,0.00027697,-0.000659957,0,-0.000103896,0,0.000321595,-0.000261199,-0.00188186,-0.00151446,-0.00011639,-0.00298386,
0.000181637,-0.00083114,0.000659957,-0.000377905,0.000207781,6.30975e-05,-0.000321595,-0.000522603,-0.000209314,0,0.000271555,0,
0,0.00129259,0.000659522,0.000125984,0.000986373,0.000189268,0.000643087,0.000261335,0.000836995,0,0.000184227,0.00108607,
0.000363174,-0.00129259,-0.00016484,-0.00063008,0.000207533,0.000126159,-0.000160733,0.000261267,0,0.00272438,8.24065e-05,-0.000542888,
0,0.00193825,-0.000329761,-0.000378239,-0.00062273,-0.000252334,-0.000160759,-0.000261267,0.000209139,0,7.75528e-05,0.000542888,
0,0.000645251,0.000164894,-0.000630716,0.000467084,0.000378477,0.00064288,0.000522466,-0.000209139,0,0,-0.000542888,
0.000363042,0,-0.00181533,0.00226872,5.18847e-05,-0.000126143,-0.000482121,-0.00104521,-0.000836995,-0.00211832,-0.000276309,0,
0.000362911,-9.21532e-05,0.00181533,-0.00138583,0.000414981,-6.30776e-05,0.000482121,0,0.000418585,0,0.000145436,0.00162778,
-0.000544415,9.21532e-05,-0.000659739,0,-0.000155598,-0.000883504,-0.000482121,0.000784006,0.00041841,0.00121102,4.36265e-05,0.00108372,
0,0.000552741,0,-0.000252175,0.000207458,6.31333e-05,0,0,0.000209139,-0.000302618,2.90833e-05,0.00108254,
0.00181357,0.000184179,0.00115426,0.000630318,-0.000207458,0.00082037,0.00112459,0.00104439,-0.000418323,0,0.000305324,0.000270453,
0,0,-0.000824334,0.000252016,0.000674082,0.000189221,0.000160552,0.000260926,0.000209183,0,-0.00010661,-0.001353,
0.000362319,0.000276205,0.000659522,0.000503842,0.000207318,-0.000883337,-0.000642364,-0.00156658,-0.00104635,0.0021164,0.00010661,0.00108254,
-0.00181291,0.000368155,0.000494356,0.000755287,-0.000259155,-6.31253e-05,0.000481812,-0.000522739,0.000209358,0,-1.45371e-05,-0.00216626,
0.0021751,-0.000276103,-0.000988957,-0.00277218,0.000673662,-0.000315686,-0.000160578,0.00208932,0.000627812,-0.000906481,6.29926e-05,0.00270709,
0,9.20429e-05,0.000824199,0.00314961,-0.00103659,0.00132521,0.000802633,0,-0.000209227,0,8.23689e-05,0,
0.000543036,-0.000276154,-0.000329598,-0.000251604,0.00119199,-0.001641,-0.000160475,0,0.00041841,0.00151035,-6.78327e-05,0,
-0.000543036,9.20598e-05,-0.00115445,-0.000629287,5.17933e-05,0.000189484,-0.000321027,0.000521648,-0.000627681,0.00150807,-7.75288e-05,-0.00027038,
0,-0.000184128,0.000329979,0.00037762,-0.000103589,0.000126302,-0.000160552,0,-0.000418673,-0.000301432,-0.000106612,0.000540687,
0.000543036,0.00027618,0.00674067,0.000377477,0.000466068,-0.000126302,0.00048158,0.000781963,0.000627944,0,0.000348869,0,
-0.000543036,0.000368121,-0.00476309,0.000754527,-0.0002589,0.00138845,0,0.000260518,-0.000418585,0,9.68908e-06,0.000810482,
0.000362056,0.000551927,-0.00148282,0.000628338,0.000517732,-6.30696e-05,-0.000321027,-0.00104248,0.000627812,0.000904023,0.000193762,0.00242751,
0.000542839,0.000183908,0,-0.000628338,-0.000880305,-0.000315408,0.000160527,0.00208388,-0.000209227,-0.00241255,-0.000179228,-0.00296776,
0,0.000183874,-0.000824742,0.000251383,0.000621472,-0.000252398,0.000160501,-0.000520562,0,-0.0015108,6.78199e-05,0.00188959,
-0.000180914,0.00018384,0.00230757,0.00062818,0,-0.000126223,-0.000160501,0.000260315,-0.000209271,0.00392335,0.00014047,0.000539229,
0.000180914,0.000367579,-0.00131796,-0.00062818,0.000258833,0.00044171,0.000962618,-0.000520698,-0.000209314,-0.00695182,0.000484226,0.000808299,
-0.000180914,-0.00055142,0.00246975,0.00062818,0.000207018,0.000567626,0,0,0.00125523,0,0.000193625,-0.00161725,
-0.000180946,-0.000183874,-0.00279951,0.000251162,-0.000103504,-6.30537e-05,0.000320667,0.00156128,-0.000627418,0,-0.000145215,0.000269724,
0.00036186,0.000275799,0.00131839,0.000125557,0.000569137,-0.000630756,0.000480808,0,0.00083647,0.0060478,0.000183936,0.00134753,
0.000180881,0.000183824,-0.00247341,-0.00125628,-0.00119038,0.00126111,-0.000160244,-0.00104058,-0.0010457,0,-9.6804e-05,-0.000538793,
0,-0.000275748,0.00543345,-0.000251446,0.000828243,-0.000252096,0.000480654,0.00104058,-0.00419376,-0.00422961,-4.84055e-05,-0.000269505,
-0.000180881,-0.00110375,0.00016419,0.000377145,-0.000362272,-0.000567447,0,-0.000260044,0.00419376,-0.000302801,-0.000275956,0.000538938,
-0.00036186,-0.000736513,-0.00164312,0.000125683,5.17612e-05,-0.000504668,-0.000480654,-0.000780539,-0.000209271,0,-0.000184013,-0.00188756,
0.000542741,0.000276256,0.00393895,0.00062818,5.17585e-05,0.000315447,-0.00160385,0,0,-0.00121212,-3.87439e-05,-0.000539957,
-0.000542741,-0.000644716,-0.000327654,-0.000125604,-0.00010352,-6.30815e-05,0.000641849,-0.000520698,0,0.00363197,-0.000227651,-0.000270088,
0.000180946,-0.000276434,0.0035983,0.00075339,-0.00010353,-0.000189268,0.000481116,0.000780945,0.000209271,0,0.000116254,-0.00162206,
-0.000180946,-0.000184332,0.000489676,-0.000502197,-0.000362441,-0.000126199,0.000320616,-0.000260247,-0.000418585,0,0,0.000811359,
0,0.000645013,-0.000652955,0.00025113,0.000414207,-0.000189328,0,0,0.000418585,0.000302069,-4.84364e-06,-0.0018942,
0.00036186,9.21107e-05,0,0.000251067,-0.000103536,0.00025243,0.000320513,0,0,0.000301978,5.32787e-05,0.00108284,
-0.000542839,-0.00018423,-0.00147071,0,-0.00036246,-0.000189316,-0.000320513,-0.000781148,-0.000418585,0.000603682,-0.000164689,-0.000812018,
0.000361925,0.000276332,0.000980713,0.00012551,-0.000466213,0.000630915,0.000480731,-0.000521105,0.000418585,0.000301705,-9.68884e-05,0,
-0.000361925,-9.21022e-05,-0.000326797,0.000376435,0.000155428,-0.000441599,0,-0.000521376,-0.000209271,-0.00181159,3.87565e-05,0.00189368,
-0.000181012,-0.000737123,-0.000326904,-0.000878569,-0.000466357,0.000630795,-0.000320461,-0.00026079,-0.000628075,0,-0.000218025,-0.0021645,
0.000361991,-9.21786e-05,-0.000817728,0.000502134,0,0.000252207,0.000320461,0.00026079,0.000209402,0.00060423,1.45365e-05,0.000270819,
0.00036186,0.000460808,-0.00196528,-0.000627707,0.000414551,-6.30457e-05,-0.000160218,0,0,0,-6.78387e-05,0.000270746,
-0.00036186,0.000736852,0.00523219,0,0.000155412,0.000126088,-0.000160244,-0.000521648,-0.000209402,0,2.42286e-05,0,
0,0,-0.00293974,-0.000628101,-0.000259034,-6.30418e-05,0.000320461,-0.000260926,0,-0.00120882,-7.26876e-05,0.000541272,
0.00036186,-0.000184162,-0.000981836,0.000628101,0.000155428,6.30418e-05,0,0.000260926,0.00041876,0.000604595,0.000106607,0.000270526,
-0.000180914,9.20853e-05,-0.00131062,-0.00113087,0.000103605,0.000252127,0,-0.000260926,-0.000209358,0,-4.84551e-06,-0.000541126,
0.000361795,9.20768e-05,0.000163921,0.000251414,0.000414315,0.000189054,0.000640615,0.000521785,0.000418673,0,0.00031491,-0.000541419,
-0.000180881,-0.000184162,-0.000163921,0.000251351,-5.17799e-05,0.000126016,0.000480192,0.00026079,0,-0.00090703,0.000116249,-0.000541712,
0.000180881,0.000184162,0.000327815,0.000251288,0,-0.000126016,-0.000480192,-0.00026079,0.000418498,0,3.39035e-05,-0.00216979,
0,-0.000460469,0.00180106,0.000251225,-0.000207147,0.000566947,0.000320154,-0.000260858,0.000209183,0,-0.000135621,-0.000814885,
0,0.000460469,0.000327118,0,-0.000258994,-0.000188947,-0.000320154,-0.000260926,0,0.00120919,9.68781e-06,0,
0,-9.20768e-05,0.00212366,-0.00100528,0,0.000503778,0,0,-0.00041841,0,0.000203422,0,
-0.000180881,0,0.00244479,-0.000503018,0.000362572,-0.000818769,-0.000320256,-0.000260994,0,-0.00120919,0.000159803,-0.00190399,
0.000180881,-9.20853e-05,0.000813603,0.000377287,0.000103568,0.000692848,0.000160141,0.000260994,0.0010457,0,0.000213031,-0.000544662,
0.000180848,0,0.000650407,-0.000628891,0.000155332,-6.29663e-05,0.000480269,0.000260926,-0.000209052,0.000604778,0.000227505,0.00272035,
0,-0.000276307,-0.00178964,0.000377382,-5.17746e-05,0.000251842,-0.000480269,-0.000260926,0,0.000906481,-8.22832e-05,-0.00163132,
0.000361598,9.21107e-05,0.0004884,0.000628654,-0.000673314,-0.000188875,0.000160115,0.000260926,0,0,-1.93617e-05,0.000272072,
-0.000180783,0.000276281,0.00113867,0.000125683,-5.18121e-05,-6.29663e-05,-0.000160115,0.000260858,-0.000209096,-0.000906481,-2.90433e-05,0.000543922,
0.000361533,9.20768e-05,-0.00113867,-0.000502828,0.000259034,0.000251842,-0.000160141,0,-0.000627549,0,6.77664e-05,-0.000543922,
0.000180717,0.000736309,0.00178876,0.000377145,0.000258967,-0.000251842,-0.000160167,0,0,0.00211385,3.38815e-05,0.000543922,
0.000180685,0.000919625,-0.000812678,0.000502639,0.000776498,0.000566554,0.000320307,0.000782167,0.000836645,0,0.000304882,0,
0.000180652,-0.000551673,0.000487686,0,0,6.29307e-05,-0.000160141,0,0,0.00150716,2.4193e-05,0,
0,0,-0.000487686,0,-0.000414057,-0.000125865,-0.00112171,-0.000521376,0,-0.00241255,-0.000309714,-0.000543922,
-0.000361337,-0.000736038,0,-0.000251288,-0.000258873,-0.00056659,0,0,-0.000627418,-0.000906208,-0.000212984,-0.000272072,
-0.000361468,-9.20429e-05,0.00113756,0.000125652,-0.000414336,-0.000188935,-0.00064154,0,-0.000418498,0,-1.93645e-05,0.00054407,
-0.000180783,0.000828081,-0.00130018,-0.000125652,0.00025898,-0.000314971,0.000160424,-0.000521648,0.000627681,0,4.35695e-05,-0.000271998,
0.000361533,-0.00128842,-0.000325309,0.000125652,-0.00025898,0.000566876,0,0.000782371,-0.000627681,0.000906208,-9.19823e-05,-0.00163354,
-0.000361533,0.000460342,0.00178789,0.000502449,-5.18041e-05,-0.00107103,-0.000320873,0.000260654,0.000418498,0.000905387,4.35716e-05,-0.00136333,
0.000361533,-9.20514e-05,-0.00260163,-0.000628101,0.000258994,-0.00012608,0.000160449,0.000260586,-0.000627812,0,4.35697e-05,0.000272814,
0,0.000184094,0.000488321,0,-0.000155388,-6.30457e-05,0.000160424,-0.000781963,0.000627812,-0.0006035,0.000111336,0.000817996,
-0.000361533,-9.20429e-05,0,0,-0.000207222,0.000126088,-0.000320873,0,-0.000418498,-0.000301887,-4.35649e-05,0.000817327,
0.000903587,-0.000460342,-0.000488321,0.000376908,0.000310816,-6.30418e-05,0,0.000521376,0.00083682,0,0.000169408,-0.000544811,
0,0.0018401,0.000976404,0.000502323,-0.000103595,0.000189113,0,0.00104194,0.000627156,0.00241255,0.000203252,0.00407886,
0,-0.00119568,-0.000162668,-0.000502323,-0.000466309,0.000189078,0,-0.00104194,-0.00125471,-0.000602591,-0.000179053,-0.000814443,
0.000361206,0.000735971,0.000650512,0.000376766,0.000673488,6.30179e-05,0.000160449,0.00104194,0.0010457,0,0.00022744,-0.00435493,
-0.000180587,-9.19667e-05,-0.000487845,-0.000502386,-5.17907e-05,-0.000315129,0.000160424,0,-0.00083647,0,-4.35484e-05,0.00245198,
0,0,-0.00358482,0,-5.17933e-05,-0.000441348,0.00032077,-0.000260383,0.00125444,0.000602591,-9.67811e-05,0.000272072,
0,0.000551673,0.00211985,0.000251225,0.00025894,-0.000567734,-0.000160372,0,-0.000208965,-0.00150716,9.67811e-05,-0.000272072,
0.000180587,0.000551369,0,-0.000125604,0.000414164,-0.000189316,0,-0.000260451,0.000208965,-0.000301705,1.45164e-05,0.000815994,
-0.000180587,-0.00110304,-0.00211985,-0.000376908,0,6.31094e-05,0,0.000260451,-0.000208965,0,-5.32277e-05,0.00162999,
0.000180587,-0.000551978,0.000326424,-0.000125668,-5.17612e-05,0,0.000160372,0,0.000208965,0.000301705,7.25825e-05,-0.000271481,
0.000361076,0.000643945,0.000815594,0.000125668,0.000931291,-0.000315587,0,-0.000260451,0,-0.000301705,0.000145149,0.000814222,
-0.000541663,-0.000551927,-0.00179519,-0.000754243,-0.000620765,-0.000315686,0.000480962,0.000260451,-0.000208965,0,-1.9352e-05,0.000813559,
0.000361141,9.2009e-05,0.00114276,0.000125747,0.000258699,-0.000126302,-0.000160295,0,-0.000627156,0.000904841,-0.000111281,-0.000271113,
-0.000180554,-0.000184027,0.00114146,-0.000880559,5.17317e-05,-0.000252653,-0.000160321,0.000260383,-0.000209139,0.000904023,-0.000179044,-0.000542446,
0.000180554,0.00128747,-0.000978314,0.00163471,0.000827344,-0.000505497,0.000160321,0,0.000627287,0,0.000193559,0.00027126,
-0.000180554,-0.000275748,0.00114127,-0.00125723,0.000568402,0.00126326,0.000961384,0,-0.000209052,0,4.35457e-05,0.000271186,
0.000361076,0,0.000325839,0.000125794,-0.000878576,-0.00120006,0.000320256,0,-0.000209096,0,4.35438e-05,-0.000271186,
0,0.000367647,-0.000325839,0.000125778,0.000878576,0.000884397,-0.00112135,-0.000260383,-0.000418323,-0.00120555,9.67614e-06,-0.000542594,
0,-9.18991e-05,-0.00114127,0.000251509,-5.16596e-05,-0.000505274,0.00080109,0,-0.000209227,0.000904295,-1.45142e-05,0.000271334,
-0.000180522,0.000275672,0.000163119,-0.000125747,-0.000154995,0.000315826,0.000320256,0,0.000627549,-0.000301341,-0.000101606,0.000542446,
-0.000180554,-0.00147113,-0.000652635,0.000125747,-0.000620219,-6.31572e-05,-0.00128164,0,-0.000418323,0.000301341,-7.25818e-05,-0.00081378,
0.000361076,0.00174673,0.000652635,0.000125731,0.000671887,6.31572e-05,0.00192185,0,-0.000418498,0.00030125,0.00014032,0.00081378,
0.000360946,0.000367343,0.00114109,0.000125715,0.000309949,0,-0.000160013,0.000260383,0.000418498,-0.000602591,0.000179,0.000542152,
0.000360815,-0.000551065,0.000162906,0.00037705,0.00020658,0.000189448,0.000160013,0.000260315,-0.000209227,0,5.32101e-05,-0.000542152,
0.000540979,0.000459242,-0.000814797,-0.000251351,-0.000309885,0.000631233,0,0.00104058,0.00041841,0,0.000198304,0.000271113,
0.000540687,-9.18316e-05,0.00130336,0.000377003,0.000206601,0.00056777,0.000159987,0,0.00104526,0.000903751,0.000609175,0,
0.000180164,0.000459074,-0.00179255,-0.000125652,5.16436e-05,-0.000441571,0.000799552,0.000259977,0.000208921,0.000602047,6.76632e-05,0,
0.000180131,0,0.00211813,-0.000251351,0.00072273,-0.000252414,0.000159834,0,-0.000208921,0,-0.000125664,-0.000542299,
0.000360166,0.000275343,0.0029254,0.000251351,-0.000309677,0.000378597,0.000319591,0,0.000417798,-0.00180723,0.00022715,0.000271186,
-0.000540297,-0.000183554,-0.00211193,0,5.16196e-05,0.000252318,0,-0.000259977,-0.000208877,0.000301432,-3.38276e-05,0.00108401,
0,-0.00211329,0,0.000125652,-0.000154867,-0.000378501,-0.000959079,-0.000260044,0.000208877,0.000602591,-0.000140155,-0.000541859,
0,-0.000736106,-0.000162641,0.000628022,0.000670916,0.000315428,0,0.000520021,-0.000208877,-0.00030125,-0.000198184,-0.000813339,
0,0.000828081,-0.00146496,0,-0.000154787,-0.000504732,0.00015991,-0.000780133,0.000208877,0.00030125,0,0.0010843,
0,0.000551673,0.00292778,0.000251099,0.000103194,-0.00018934,0.000319744,0,-0.000208877,0,7.25109e-05,-0.0010843,
0,0.000735091,-0.00260205,-0.00100477,-5.15956e-05,0.00018934,-0.000799552,-0.000520427,-0.000208921,0.000903206,-7.73451e-05,-0.000542594,
0.000180131,-0.000735091,0.00390054,0.000753674,-0.000103199,6.31054e-05,-0.000159987,0,0.000417798,0,-0.000217565,0,
-0.000540492,0.000459495,0.000648614,0.000376624,-0.00010321,-0.000378692,0.000479885,0,-0.000626763,-0.00210875,-9.67067e-06,0.000271334,
-0.000180229,0.000551116,0.00129597,0.00012551,5.16062e-05,0.000315587,0.00111884,0,0.000417886,0.00150671,9.18675e-05,0.000542446,
-0.000180261,-9.18316e-05,-0.00243132,-0.000251036,-5.16062e-05,-0.00018934,0.000159732,-0.000520698,-0.000626894,0,-0.000174072,-0.000271186,
0,9.18316e-05,0.000324517,0.00037653,0.000258005,0,-0.000159732,0.000780945,0.000626894,0,0.000125722,0.000542299,
-0.00036062,-0.000183672,-0.00064914,0.000250941,-0.000103194,0.000252446,-0.000159757,-0.000780945,0,0,9.67024e-06,0,
0,-0.000275571,-0.00129955,0.000376294,-5.16009e-05,0.000441626,0.000159757,0.00104112,0,0.000602047,-1.45054e-05,0.000542005,
0.000180326,9.18653e-05,-0.000162562,0.000376152,0.000515889,-0.000189245,-0.00031954,0,-0.000626894,-0.00180723,1.93405e-05,-0.000270966,
0,0.0004592,0.00178673,0,0,0.000315388,0.000638978,0.000520156,0.000417973,0.00150625,0.000203053,0,
-0.000360685,-9.18231e-05,0.00582526,0.000250689,0.000360964,6.30656e-05,0.000478965,-0.000260044,0,0,7.73425e-05,0.00108342,
0.00108167,-0.000734889,-0.00113003,0.00050119,-0.000722059,-0.000252286,-0.000638672,-0.000520291,-0.000208965,0,4.8336e-05,0.000270673,
0,0.00119392,-0.00729516,0.000375728,0.000103183,0,0.00111741,0.000520291,0,-0.00150625,0.000106331,-0.000541419,
0.000360295,-0.000918274,0.00162575,0.000250407,0.00154647,0.000126151,-0.00127714,0.000260044,0.000626763,0,0.000285105,0.000270746,
0.000360166,0.00101005,0.00696077,0.00012518,0.000206016,0.000189197,-0.00031954,0.000519886,0,0.00180723,9.17961e-05,0.000541272,
-0.000180067,9.17726e-05,-0.00485124,-0.000500814,-0.00154615,-0.000189197,0.00143713,0.000519615,-0.000208877,-0.000903206,-0.000115954,-0.00108284,
0,-0.000734417,0.00113406,0.000125227,0.00170064,0.000126135,-0.00143713,-0.0010395,-0.000208921,-0.000602591,-3.38226e-05,-0.000541859,
0,9.18316e-05,-0.000647878,-0.000375728,0,0,0.000798658,0.0010395,-0.000627025,0.000301341,-0.000144967,-0.0010846,
0,0,0.00855051,0.000375728,5.14893e-05,-0.000378453,-0.000638876,-0.000259774,0.000835946,-0.000602773,-8.21572e-05,0,
0,9.18231e-05,0.00016063,0.000250407,0.000257407,0.000441515,-0.000159783,0,-0.000417886,-0.000603136,-5.31641e-05,0.00027126,
-0.000180099,-0.000183655,0.000160604,0,0.000411713,6.30577e-05,0.00031954,0.00103869,0.000208965,0.000904568,0.000144986,-0.00108548,
0,0.000459074,0.00240597,0.000250344,0,0,0,0,0.000208921,0,3.86595e-05,0,
0,0.00155928,-0.000641026,0,0,-6.30577e-05,0,-0.000259572,-0.000417886,0.000602591,4.34901e-05,0,
0.000360166,0.000366535,0.00144173,0.000625587,0.000565829,0.000567376,0.000958007,0.000519076,0.000208965,0,0.000381666,0.00108548,
0,0.000915751,0.00207884,0.000500188,0.000257089,0.00044107,0.000638162,0,-0.000208965,0.000602228,0.00021251,0,
-0.000180067,-0.000274637,0.00127714,-0.000375117,0.000616745,0.000125984,-0.00031903,0.000778109,0.000417886,-0.000301069,9.65806e-05,-0.00027126,
0.000180067,-0.000274713,0.000478507,0,-0.000822411,0,0.00143483,-0.000259302,0.00104395,0,0.000188305,0,
0.000719942,0.00018315,-0.00223499,0.000500125,0.00113064,0.000377858,0.000159299,-0.00025937,-0.00146184,-0.00180832,0.00018827,-0.000271334,
0.000539617,-0.00018315,0.000479348,-0.000875383,0.000205434,0.000125921,-0.0012751,0.000777907,0.000417886,0,0,0,
-0.00125956,0.0007324,0.0023933,0,-0.000154071,-0.000125921,0.00159363,-0.000518538,-0.000208921,0,1.44808e-05,0,
0.0019786,-0.000549249,-0.00255306,0.000500313,0.00102669,0.000125921,0.00111403,0.000518538,0.000626632,0,0.000415028,0.00081378,
0.000179678,0.00173826,0.00525856,-0.000125055,-0.00133491,0.000251794,0.000953895,0.000518269,0.000626239,0.00150716,0.000299099,-0.000271186,
0,-0.00192141,0.000953137,0.000125055,0.00118097,-0.000818563,0.000158894,0.000259034,0.000834376,0,0.000511156,-0.00027126,
0.000179646,-0.000183184,0.000476228,0.000125039,0.00046174,0.00163646,0.000317712,0.000258967,0.000416927,0,0.000327774,-0.000814222,
0.000718262,0.00265289,-0.00079384,-0.000625352,-0.00153996,0,-0.00334103,-0.000258967,-0.000625456,0,-0.000115673,-0.000543183,
